ModelID,PatientID,CellLineName,StrippedCellLineName,Age,SourceType,SangerModelID,RRID,DepmapModelType,AgeCategory,GrowthPattern,LegacyMolecularSubtype,PrimaryOrMetastasis,SampleCollectionSite,Sex,SourceDetail,LegacySubSubtype,CatalogNumber,CCLEName,COSMICID,PublicComments,WTSIMasterCellID,EngineeredModel,TreatmentStatus,OnboardedMedia,PlateCoating,OncotreeCode,OncotreeSubtype,OncotreePrimaryDisease,OncotreeLineage
ACH-002156,PT-ZglKg6,LC-1-sq,LC1SQ,69.0,Academic lab,SIDM00300,CVCL_3008,LUSC,Adult,Adherent,,Primary,lung,Male,Sanger,NSCLC_squamous,,LC1SQ_LUNG,1298223.0,,600.0,,,,None,LUSC,Lung Squamous Cell Carcinoma,Non-Small Cell Lung Cancer,Lung
ACH-002157,PT-pFzWyx,LC-2-ad,LC2AD,51.0,Academic lab,SIDM00297,CVCL_1373,LUAD,Adult,Adherent,,Metastatic,pleural_effusion,Female,Sanger,NSCLC_adenocarcinoma,,LC2AD_LUNG,907786.0,,367.0,,,,None,LUAD,Lung Adenocarcinoma,Non-Small Cell Lung Cancer,Lung
ACH-002158,PT-IpPvfc,LU-99A,LU99A,63.0,Commercial,SIDM01219,CVCL_1393,GCLC,Adult,Adherent,,,lung,Male,JCRB,NSCLC_large_cell,,LU99A_LUNG,907796.0,,1660.0,,,,None,GCLC,Giant Cell Carcinoma of the Lung,Non-Small Cell Lung Cancer,Lung
ACH-002159,PT-3NwoWt,M14,M14,33.0,Academic lab,SIDM00003,CVCL_1395,MEL,Adult,Unknown,,Metastatic,skin,Male,Sanger,amelanotic,,M14_SKIN,905975.0,,586.0,,,,None,MEL,Melanoma,Melanoma,Skin
ACH-002160,PT-wGDMGe,MC-IXC,MCIXC,14.0,Academic lab,SIDM01246,CVCL_1398,ES,Pediatric,Adherent,,Metastatic,bone,Female,Sanger,,,MCIXC_BONE,908118.0,,170.0,,,,None,ES,Ewing Sarcoma,Ewing Sarcoma,Bone
ACH-002161,PT-T2KFTw,MKN28,MKN28,37.0,Academic lab,SIDM00260,CVCL_1416,TSTAD,Adult,Adherent,,Metastatic,liver,Male,Sanger,tubular,,MKN28_STOMACH,908139.0,SNP fingerprinting confirms that this line is a MKN74 derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.,2112.0,,,,None,TSTAD,Tubular Stomach Adenocarcinoma,Esophagogastric Adenocarcinoma,Esophagus/Stomach
ACH-002162,PT-Qsi22o,MMAC-SF,MMACSF,39.0,Academic lab,SIDM01242,CVCL_1420,MEL,Adult,Adherent,,Metastatic,ascites,Female,Sanger,,RCB1200,MMACSF_SKIN,925339.0,,30.0,,Unknown,,None,MEL,Melanoma,Melanoma,Skin
ACH-002163,PT-IF9xYA,MRK-nu-1,MRKNU1,46.0,Academic lab,SIDM00562,CVCL_1428,ILC,Adult,Suspension,,Primary,breast,Female,Sanger,,,MRKNU1_BREAST,908151.0,,385.0,,,,None,ILC,Breast Invasive Lobular Carcinoma,Invasive Breast Carcinoma,Breast
ACH-002164,PT-PReW1L,MZ1-PC,MZ1PC,46.0,Academic lab,SIDM00053,CVCL_1434,PAAD,Adult,Unknown,,Metastatic,pancreas,Male,Sanger,exocrine_adenocarcinoma,,MZ1PC_PANCREAS,753595.0,,1486.0,,,,None,PAAD,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Pancreas
ACH-002165,PT-nROhtu,MZ2-MEL,MZ2MEL,,Academic lab,SIDM00179,CVCL_1435,MEL,Unknown,Adherent,,Primary,skin,Unknown,Sanger,,,MZ2MEL_SKIN,971777.0,,31.0,,,,None,MEL,Melanoma,Melanoma,Skin
ACH-002166,PT-XDM0rA,MZ7-mel,MZ7MEL,25.0,Academic lab,SIDM00516,CVCL_1436,MEL,Adult,Unknown,,Metastatic,skin,Female,Sanger,,,MZ7MEL_SKIN,753596.0,,296.0,,,,None,MEL,Melanoma,Melanoma,Skin
ACH-002167,PT-UU2AWA,NCC010,NCC010,,Academic lab,SIDM00231,CVCL_X505,RCC,Unknown,Unknown,,Primary,kidney,Male,Sanger,,,NCC010_KIDNEY,1509073.0,,688.0,,,,None,RCC,Renal Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002168,PT-udyljV,NCC021,NCC021,,Academic lab,SIDM00232,CVCL_X506,RCC,Unknown,Unknown,,Primary,kidney,Unknown,Sanger,,,NCC021_KIDNEY,1509074.0,,1020.0,,,,None,RCC,Renal Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002169,PT-yeOzm7,NCI-H1304,NCIH1304,,Academic lab,SIDM00648,CVCL_1462,SCLC,Unknown,Suspension,,Primary,lung,Unknown,Sanger,,,NCIH1304_LUNG,753599.0,"SNP fingerprinting confirms that this line is a NCI-H1304, NCI-H1870 (synonymous cell lines, donor origin unknown) derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.",775.0,,,,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-002170,PT-tr3kfu,NCI-H1688,NCIH1688,50.0,Commercial,SIDM00792,CVCL_1487,SCLC,Adult,Adherent,,Metastatic,liver,Male,ATCC,,,NCIH1688_LUNG,1298349.0,,348.0,,,MF-001-001,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-002171,PT-CturGC,NCI-H250,NCIH250,34.0,Academic lab,SIDM00721,CVCL_1554,SCLC,Adult,Suspension,,Metastatic,central_nervous_system,Male,Sanger,,,NCIH250_LUNG,924241.0,,208.0,,,,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-002172,PT-9eMhTl,NCI-H322M,NCIH322M,52.0,Academic lab,SIDM00117,CVCL_1557,LUAD,Adult,Unknown,,,lung,Male,Sanger,NSCLC_adenocarcinoma,,NCIH322M_LUNG,905967.0,,34.0,,,,None,LUAD,Lung Adenocarcinoma,Non-Small Cell Lung Cancer,Lung
ACH-002173,PT-lZve8O,NCI-H378,NCIH378,66.0,Academic lab,SIDM00915,CVCL_1560,SCLC,Adult,Suspension,,Metastatic,pleural_effusion,Female,Sanger,,,NCIH378_LUNG,688022.0,,625.0,,,,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-002174,PT-Phesm0,NCI-H720,NCIH720,,Academic lab,SIDM01120,CVCL_1583,LUCA,Unknown,Suspension,,Primary,lung,Male,Sanger,,,NCIH720_LUNG,687600.0,,172.0,,,,None,LUCA,Lung Carcinoid,Lung Neuroendocrine Tumor,Lung
ACH-002175,PT-drG6wp,NCI-H740,NCIH740,63.0,Commercial,SIDM01118,CVCL_1586,SCLC,Adult,Suspension,,Metastatic,lymph_node,Male,ATCC,,CRL-5840,NCIH740_LUNG,1331055.0,,925.0,,,MF-001-001,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-002177,PT-vyk3tQ,NCI-H835,NCIH835,48.0,Academic lab,SIDM01133,CVCL_1593,LUCA,Adult,Suspension,,Primary,lung,Female,Sanger,,,NCIH835_LUNG,753607.0,,926.0,,,,None,LUCA,Lung Carcinoid,Lung Neuroendocrine Tumor,Lung
ACH-002178,PT-8IZOGw,NY,NY,15.0,Commercial,SIDM00569,CVCL_1613,OS,Pediatric,Adherent,,Primary,bone,Male,JCRB,,JCRB0614,NY_BONE,910849.0,"Animal- human; Tissue- osteosarcoma; Profile- osteosarcoma, femur",478.0,,,MF-006-001,None,OS,Osteosarcoma,Osteosarcoma,Bone
ACH-002179,PT-yqZ59K,OCUB-M,OCUBM,53.0,Academic lab,SIDM00241,CVCL_1621,BRCA,Adult,Adherent,,Metastatic,pleural_effusion,Female,Sanger,,,OCUBM_BREAST,909256.0,,1002.0,,,,None,BRCA,Invasive Breast Carcinoma,Invasive Breast Carcinoma,Breast
ACH-002180,PT-QqQeRO,OMC-1,OMC1,52.0,Academic lab,SIDM00240,CVCL_1623,CESC,Adult,Adherent,,Metastatic,lymph_node,Female,Sanger,,,OMC1_CERVIX,949154.0,,605.0,,,,None,CESC,Cervical Squamous Cell Carcinoma,Cervical Squamous Cell Carcinoma,Cervix
ACH-002181,PT-B4cHwN,OVCA420,OVCA420,,Academic lab,SIDM00967,CVCL_3935,SOC,Unknown,Adherent,,,ovary,Female,Sanger,serous,,OVCA420_OVARY,1480364.0,,1949.0,,,,None,SOC,Serous Ovarian Cancer,Ovarian Epithelial Tumor,Ovary/Fallopian Tube
ACH-002182,PT-SEFFqc,OVCA433,OVCA433,,Academic lab,SIDM00966,CVCL_0475,SOC,Unknown,Adherent,,Primary,ovary,Female,Sanger,serous,,OVCA433_OVARY,1480367.0,,1332.0,,,,None,SOC,Serous Ovarian Cancer,Ovarian Epithelial Tumor,Ovary/Fallopian Tube
ACH-002183,PT-P1CUUK,OVMIU,OVMIU,,Academic lab,SIDM00465,CVCL_3112,HGSOC,Unknown,Unknown,,,ovary,Unknown,Sanger,high_grade_serous,,OVMIU_OVARY,1240200.0,This line is a OVSAYO derivative (ICLAC). DepMap metadata has been updated (as of 22Q2) to reflect this.,373.0,,,,None,HGSOC,High-Grade Serous Ovarian Cancer,Ovarian Epithelial Tumor,Ovary/Fallopian Tube
ACH-002184,PT-tDs036,PC-3_[JPC-3],PC3JPC3,48.0,Academic lab,SIDM00361,CVCL_S982,LUAD,Adult,Unknown,,,lung,Female,Sanger,NSCLC_adenocarcinoma,,PC3JPC3_LUNG,1240202.0,,1809.0,,,,None,LUAD,Lung Adenocarcinoma,Non-Small Cell Lung Cancer,Lung
ACH-002185,PT-X8PfQy,PL18,PL18,,Academic lab,SIDM00054,CVCL_X507,PAAD,Unknown,Adherent,,Primary,pancreas,Unknown,Sanger,exocrine_adenocarcinoma,,PL18_PANCREAS,1240208.0,,1759.0,,,,None,PAAD,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Pancreas
ACH-002186,PT-b9KnyE,PL4,PL4,,Academic lab,SIDM00042,CVCL_S976,PAAD,Unknown,Unknown,,Primary,pancreas,Unknown,Sanger,exocrine_adenocarcinoma,,PL4_PANCREAS,1298533.0,,470.0,,,,None,PAAD,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,Pancreas
ACH-002187,PT-Nz9FZM,RCC-AB,RCCAB,49.0,Academic lab,SIDM00821,CVCL_5868,CCRCC,Adult,Adherent,,Primary,kidney,Male,Sanger,clear_cell,,RCCAB_KIDNEY,1524418.0,,695.0,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002188,PT-A8lV6H,RCC-ER,RCCER,57.0,Academic lab,SIDM00820,CVCL_5870,CCRCC,Adult,Adherent,,Primary,kidney,Male,Sanger,clear_cell,,RCCER_KIDNEY,1524417.0,,694.0,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002189,PT-UGJTj8,RCC-FG2,RCCFG2,77.0,Academic lab,SIDM00819,CVCL_5873,CCRCC,Adult,Adherent,,Primary,kidney,Male,Sanger,clear_cell,,RCCFG2_KIDNEY,1524414.0,,1904.0,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002190,PT-bBuvEh,RCC-JF,RCCJF,65.0,Academic lab,SIDM00818,CVCL_5879,CCRCC,Adult,Adherent,,Primary,kidney,Female,Sanger,clear_cell,,RCCJF_KIDNEY,1524415.0,,147.0,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002191,PT-E4jV53,RCC-JW,RCCJW,46.0,Academic lab,SIDM00817,CVCL_5880,CCRCC,Adult,Adherent,,Primary,kidney,Male,Sanger,clear_cell,,RCCJW_KIDNEY,1524416.0,,1905.0,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002192,PT-wvM1VG,RCC-MF,RCCMF,63.0,Academic lab,SIDM00816,CVCL_5884,CCRCC,Adult,Adherent,,Primary,kidney,Male,Sanger,clear_cell,,RCCMF_KIDNEY,1524419.0,,693.0,,,,None,CCRCC,Renal Clear Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002193,PT-3OPSyo,RERF-LC-FM,RERFLCFM,,Academic lab,SIDM00357,CVCL_1653,SCLC,Unknown,Unknown,,Metastatic,pleural_effusion,Male,Sanger,,,RERFLCFM_LUNG,930081.0,,287.0,,,,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-002195,PT-snAf3A,RXF393,RXF393,54.0,Academic lab,SIDM00086,CVCL_1673,RCC,Adult,Unknown,,Primary,kidney,Male,Sanger,,,RXF393_KIDNEY,905978.0,,1526.0,,,,None,RCC,Renal Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002196,PT-yYQZqk,SBC-1,SBC1,46.0,Academic lab,SIDM00365,CVCL_1676,SCLC,Adult,Adherent,,Primary,lung,Male,Sanger,,,SBC1_LUNG,713885.0,,27.0,,,,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-002197,PT-YmUNwK,SBC-3,SBC3,24.0,Academic lab,SIDM00367,CVCL_1678,SCLC,Adult,Adherent,,Metastatic,bone_marrow,Male,Sanger,,,SBC3_LUNG,753610.0,,1765.0,,,,None,SCLC,Small Cell Lung Cancer,Lung Neuroendocrine Tumor,Lung
ACH-002198,PT-PDLcVN,SCH,SCH,46.0,Academic lab,SIDM00383,CVCL_1687,EGCT,Adult,Unknown,,Metastatic,stomach,Male,Sanger,,,SCH_STOMACH,909711.0,,1766.0,,,,None,EGCT,Extra Gonadal Germ Cell Tumor,Extra Gonadal Germ Cell Tumor,Other
ACH-002199,PT-I7IjgB,SN12C,SN12C,,Academic lab,SIDM00094,CVCL_1705,RCC,Unknown,Adherent,,Primary,kidney,Male,Sanger,,,SN12C_KIDNEY,905979.0,,156.0,,,,None,RCC,Renal Cell Carcinoma,Renal Cell Carcinoma,Kidney
ACH-002200,PT-c9lrOB,SW962,SW962,64.0,Academic lab,SIDM01178,CVCL_1733,VMM,Adult,Adherent,,Metastatic,lymph_node,Female,Sanger,,,SW962_VULVA,909758.0,,1986.0,,,,None,VMM,Mucosal Melanoma of the Vulva/Vagina,Mucosal Melanoma of the Vulva/Vagina,Vulva/Vagina
ACH-002201,PT-UUJMxu,TC-YIK,TCYIK,31.0,Academic lab,SIDM00234,CVCL_1737,SCCE,Adult,Suspension,,Primary,cervix,Female,Sanger,,,TCYIK_CERVIX,946357.0,,579.0,,,,None,SCCE,Small Cell Carcinoma of the Cervix,Small Cell Carcinoma of the Cervix,Cervix
ACH-002202,PT-xnqeDr,TMK-1,TMK1,21.0,Academic lab,SIDM00040,CVCL_4384,STAD,Adult,Adherent,,Metastatic,lymph_node,Male,Sanger,,,TMK1_STOMACH,1299069.0,,547.0,,,,None,STAD,Stomach Adenocarcinoma,Esophagogastric Adenocarcinoma,Esophagus/Stomach
ACH-002204,PT-TtJhKT,U-CH2,UCH2,72.0,Academic lab,SIDM01185,CVCL_4989,CHDM,Adult,Adherent,,Primary,bone,Female,Sanger,chordoma_sacral,,UCH2_BONE,1503373.0,,2257.0,,,MF-012-001,None,CHDM,Chordoma,Chordoma,Bone
ACH-002205,PT-rEtHCm,WM1552C,WM1552C,72.0,Academic lab,SIDM00976,CVCL_6472,SKCM,Adult,Adherent,,Primary,skin,Male,Sanger,,,WM1552C_SKIN,1299078.0,,1155.0,,,,None,SKCM,Cutaneous Melanoma,Melanoma,Skin
ACH-002206,PT-7Zvs5p,WM278,WM278,62.0,Academic lab,SIDM00975,CVCL_6473,MEL,Adult,Adherent,,Primary,skin,Female,Sanger,,,WM278_SKIN,1240226.0,,2155.0,,,,None,MEL,Melanoma,Melanoma,Skin
ACH-002207,PT-W5DHQ6,WM35,WM35,24.0,Academic lab,SIDM00974,CVCL_0580,MEL,Adult,Adherent,,Primary,skin,Female,Sanger,,,WM35_SKIN,1299080.0,,1156.0,,,,None,MEL,Melanoma,Melanoma,Skin
ACH-002208,PT-k1TO7o,YMB-1-E,YMB1E,63.0,Academic lab,SIDM01261,CVCL_2815,IDC,Adult,Unknown,luminal,Metastatic,ascites,Female,Sanger,,,YMB1E_BREAST,1303911.0,SNP fingerprinting confirms that this line is a ZR-75-1 derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.,317.0,,,,None,IDC,Breast Invasive Ductal Carcinoma,Invasive Breast Carcinoma,Breast
ACH-002209,PT-XE2gZt,ALL-PO,ALLPO,0.0,Academic lab,SIDM00211,CVCL_1069,BLL,Pediatric,Suspension,,,bone_marrow,Female,Sanger,b_cell,,ALLPO_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,910944.0,,1637.0,,,,None,BLL,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,Lymphoid
ACH-002210,PT-n0zwmY,ARH-77,ARH77,33.0,Academic lab,SIDM00900,CVCL_1072,ZIMMBL,Adult,Suspension,,,haematopoietic_and_lymphoid_tissue,Female,Sanger,,,ARH77_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,906765.0,,2198.0,,,,None,,Immortalized Blood,Non-Cancerous,Myeloid
ACH-002211,PT-AlKXkO,BALL-1,BALL1,75.0,Academic lab,SIDM00287,CVCL_1075,BLL,Adult,Suspension,,Primary,haematopoietic_and_lymphoid_tissue,Male,Sanger,b_cell,,BALL1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,910705.0,,48.0,,,,None,BLL,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,Lymphoid
ACH-002212,PT-ezsoUP,BB30-HNC,BB30HNC,,Academic lab,SIDM00172,CVCL_1076,HNSC,Unknown,Unknown,,,upper_aerodigestive_tract,Female,Sanger,,,BB30HNC_UPPER_AERODIGESTIVE_TRACT,753531.0,,64.0,,,,None,HNSC,Head and Neck Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,Head and Neck
ACH-002213,PT-2UHafq,BB49-HNC,BB49HNC,70.0,Academic lab,SIDM00174,CVCL_1077,OCSC,Adult,Unknown,,,upper_aerodigestive_tract,Female,Sanger,,,BB49HNC_UPPER_AERODIGESTIVE_TRACT,753532.0,,1522.0,,,,None,OCSC,Oral Cavity Squamous Cell Carcinoma,Head and Neck Squamous Cell Carcinoma,Head and Neck
ACH-002214,PT-83LwGP,BC-1,BC1,46.0,Commercial,SIDM00896,CVCL_1079,PEL,Adult,Suspension,,Primary,peritoneum,Male,ATCC,b_cell_primary_effusion,CRL-2230,BC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,910919.0,,585.0,,Unknown,MF-001-020,None,PEL,Primary Effusion Lymphoma,Non-Hodgkin Lymphoma,Lymphoid
ACH-002215,PT-tSpUfL,BC-3,BC3,85.0,Commercial,SIDM00895,CVCL_1080,PEL,Adult,Adherent,,,pleural_effusion,Male,ATCC,b_cell_primary_effusion,CRL-2277,BC3_PLEURA,910918.0,,590.0,,,MF-001-020,None,PEL,Primary Effusion Lymphoma,Non-Hodgkin Lymphoma,Lymphoid
ACH-002216,PT-qXF8IT,BE-13,BE13,4.0,Academic lab,SIDM01245,CVCL_1081,TLL,Pediatric,Suspension,,Primary,haematopoietic_and_lymphoid_tissue,Female,Sanger,t_cell,,BE13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,906763.0,SNP fingerprinting confirms that this line is a PEER derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.,603.0,,,,None,TLL,T-Lymphoblastic Leukemia/Lymphoma,T-Lymphoblastic Leukemia/Lymphoma,Lymphoid
ACH-002217,PT-k4Daz3,BE2-M17,BE2M17,2.0,Academic lab,SIDM01229,CVCL_0167,NBL,Pediatric,Adherent,,Metastatic,bone_marrow,Male,Sanger,,,BE2M17_AUTONOMIC_GANGLIA,753616.0,,1320.0,,,,None,NBL,Neuroblastoma,Neuroblastoma,Peripheral Nervous System
ACH-002218,PT-58XiOC,CESS,CESS,,Academic lab,SIDM00917,CVCL_0209,AML,Adult,Suspension,,Primary,haematopoietic_and_lymphoid_tissue,Male,Sanger,,,CESS_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,910688.0,,185.0,,,,None,AML,Acute Myeloid Leukemia,Acute Myeloid Leukemia,Myeloid
ACH-002219,PT-UB7otW,COLO-320-HSR,COLO320HSR,55.0,Academic lab,SIDM00842,CVCL_0220,COAD,Adult,Mixed,,,large_intestine,Female,Sanger,,,COLO320HSR_LARGE_INTESTINE,910569.0,,2128.0,,,,None,COAD,Colon Adenocarcinoma,Colorectal Adenocarcinoma,Bowel
ACH-002220,PT-5tuiJU,CRO-AP2,CROAP2,49.0,Academic lab,SIDM00952,CVCL_1147,PEL,Adult,Suspension,,,pleural_effusion,Male,Sanger,b_cell_primary_effusion,,CROAP2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,906807.0,,566.0,,,,None,PEL,Primary Effusion Lymphoma,Non-Hodgkin Lymphoma,Lymphoid
ACH-002221,PT-DAcxSo,CTB-1,CTB1,70.0,Academic lab,SIDM00283,CVCL_1149,DLBCLNOS,Adult,Suspension,,Metastatic,pericardial_effusion,Male,Sanger,DLBCL,,CTB1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,949088.0,,2129.0,,,,None,DLBCLNOS,"Diffuse Large B-Cell Lymphoma, NOS",Non-Hodgkin Lymphoma,Lymphoid
ACH-002222,PT-qdQICQ,CTV-1,CTV1,,Academic lab,SIDM00951,CVCL_1150,ATLL,Unknown,Suspension,,Primary,haematopoietic_and_lymphoid_tissue,Male,Sanger,t_cell,,CTV1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,753548.0,,1034.0,,,,None,ATLL,Adult T-Cell Leukemia/Lymphoma,Non-Hodgkin Lymphoma,Lymphoid
ACH-002223,PT-YGlLSJ,D-245MG,D245MG,70.0,Academic lab,SIDM01021,CVCL_1152,GB,Adult,Unknown,,Primary,central_nervous_system,Male,Sanger,glioblastoma,,D245MG_CENTRAL_NERVOUS_SYSTEM,946366.0,,1249.0,,,,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
ACH-002224,PT-wR1h2Q,D-247MG,D247MG,80.0,Academic lab,SIDM00622,CVCL_1153,GSARC,Adult,Unknown,,Primary,central_nervous_system,Female,Sanger,glioblastoma,,D247MG_CENTRAL_NERVOUS_SYSTEM,946367.0,,1075.0,,,,None,GSARC,Gliosarcoma,Diffuse Glioma,CNS/Brain
ACH-002225,PT-rz5abQ,D-263MG,D263MG,71.0,Academic lab,SIDM00732,CVCL_1154,GB,Adult,Unknown,,Primary,central_nervous_system,Female,Sanger,glioblastoma,,D263MG_CENTRAL_NERVOUS_SYSTEM,946368.0,,453.0,,,,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
ACH-002226,PT-33qOrA,D-336MG,D336MG,68.0,Academic lab,SIDM00620,CVCL_1156,GSARC,Adult,Unknown,,Primary,central_nervous_system,Male,Sanger,glioblastoma,,D336MG_CENTRAL_NERVOUS_SYSTEM,946369.0,,609.0,,,,None,GSARC,Gliosarcoma,Diffuse Glioma,CNS/Brain
ACH-002227,PT-HArQvF,D-392MG,D392MG,,Academic lab,SIDM00542,CVCL_1158,GB,Unknown,Unknown,,Primary,central_nervous_system,Female,Sanger,glioblastoma,,D392MG_CENTRAL_NERVOUS_SYSTEM,946370.0,,1527.0,,,,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
ACH-002228,PT-j6PGXD,D-423MG,D423MG,,Academic lab,SIDM00209,CVCL_1160,GB,Unknown,Unknown,,Primary,central_nervous_system,Male,Sanger,glioblastoma,,D423MG_CENTRAL_NERVOUS_SYSTEM,946372.0,,2092.0,,,,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
ACH-002229,PT-lcJ20a,D-502MG,D502MG,,Academic lab,SIDM00208,CVCL_1162,GB,Unknown,Unknown,,Primary,central_nervous_system,Unknown,Sanger,glioblastoma,,D502MG_CENTRAL_NERVOUS_SYSTEM,946373.0,,768.0,,,,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
ACH-002230,PT-WBoaow,D-542MG,D542MG,,Academic lab,SIDM00207,CVCL_1164,GB,Unknown,Unknown,,Primary,central_nervous_system,Female,Sanger,glioblastoma,,D542MG_CENTRAL_NERVOUS_SYSTEM,753549.0,,898.0,,,,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
ACH-002231,PT-1mC1qE,D-566MG,D566MG,,Academic lab,SIDM00206,CVCL_1166,GB,Unknown,Unknown,,Primary,central_nervous_system,Male,Sanger,glioblastoma,,D566MG_CENTRAL_NERVOUS_SYSTEM,946377.0,,2093.0,,,,None,GB,Glioblastoma,Diffuse Glioma,CNS/Brain
ACH-002232,PT-HuRCiE,DG-75,DG75,10.0,Academic lab,SIDM00948,CVCL_0244,BL,Pediatric,Suspension,,,pleural_effusion,Male,Sanger,b_cell_burkitt,,DG75_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,906838.0,,188.0,,,,None,BL,Burkitt Lymphoma,Non-Hodgkin Lymphoma,Lymphoid
ACH-002233,PT-E7CRZu,DIFI,DIFI,46.0,Academic lab,SIDM00049,CVCL_6895,COADREAD,Adult,Unknown,,Metastatic,ascites,Female,Sanger,,,DIFI_LARGE_INTESTINE,1789883.0,,1625.0,,,,None,COADREAD,Colorectal Adenocarcinoma,Colorectal Adenocarcinoma,Bowel
ACH-002234,PT-CTZO5B,DOK,DOK,57.0,Academic lab,SIDM00540,CVCL_1180,OHNCA,Adult,Adherent,,,upper_aerodigestive_tract,Male,Sanger,,,DOK_UPPER_AERODIGESTIVE_TRACT,910936.0,,162.0,,,,None,OHNCA,"Head and Neck Carcinoma, Other","Head and Neck Carcinoma, Other",Head and Neck
ACH-002235,PT-00Jas3,DSH1,DSH1,48.0,Academic lab,SIDM00970,CVCL_1182,BLCA,Adult,Adherent,,Primary,urinary_tract,Male,Sanger,,,DSH1_URINARY_TRACT,753552.0,,900.0,,,,None,BLCA,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,Bladder/Urinary Tract
ACH-002236,PT-YGnGsk,EB-3,EB3,3.0,Commercial,SIDM00793,CVCL_1185,BL,Pediatric,Suspension,,,haematopoietic_and_lymphoid_tissue,Male,ATCC,b_cell_burkitt,,EB3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,906847.0,Depmap has correct ATCC stock,581.0,,,MF-001-001,None,BL,Burkitt Lymphoma,Non-Hodgkin Lymphoma,Lymphoid
ACH-002237,PT-hoMjwu,ETK-1,ETK1,,Academic lab,SIDM00276,CVCL_1206,IHCH,Unknown,Unknown,,Primary,biliary_tract,Female,Sanger,intrahepatic,,ETK1_BILIARY_TRACT,906861.0,SNP fingerprinting confirms that this line is an SSP-25 derivative. DepMap metadata has been updated (as of 22Q2) to reflect this.,323.0,,,,None,IHCH,Intrahepatic Cholangiocarcinoma,Intraductal Papillary Neoplasm of the Bile Duct,Biliary Tract
ACH-002238,PT-ffpEbF,GR-ST,GRST,11.0,Academic lab,SIDM01259,CVCL_1236,BLL,Pediatric,Suspension,,Primary,haematopoietic_and_lymphoid_tissue,Male,Sanger,b_cell,,GRST_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,906877.0,,1709.0,,,,None,BLL,B-Lymphoblastic Leukemia/Lymphoma,B-Lymphoblastic Leukemia/Lymphoma,Lymphoid
