From	To
Q9Y296	ENSP00000436005.1
Q9Y296	ENSP00000487467.1
Q9Y296	ENSP00000486496.1
Q9Y5R8	ENSP00000302783.4
Q9Y5R8	ENSP00000441130.1
P0DI82	ENSP00000442778.1
P0DI82	ENSP00000469888.1
Q7Z392	ENSP00000335371.6
Q7Z392	ENSP00000349738.4
Q8WVT3	ENSP00000324318.5
Q8WVT3	ENSP00000371544.2
Q9Y2L5	ENSP00000283351.4
O15342	ENSP00000427941.1
O15342	ENSP00000429690.1
Q8NHE4	ENSP00000411672.3
Q8NHE4	ENSP00000396148.2
Q8NHE4	ENSP00000410220.3
Q8NHE4	ENSP00000475645.1
Q8NHE4	ENSP00000420679.1
Q8NHE4	ENSP00000417939.1
Q8NHE4	ENSP00000475904.1
Q8NHE4	ENSP00000497146.2
O95670	ENSP00000302194.5
O95670	ENSP00000365321.4
O95670	ENSP00000372995.4
O95670	ENSP00000406575.2
O95670	ENSP00000406668.2
O95670	ENSP00000395436.2
O95670	ENSP00000416031.2
O95670	ENSP00000406389.2
O95670	ENSP00000403158.2
O95670	ENSP00000409104.2
O95670	ENSP00000406372.2
O95670	ENSP00000402430.2
O95670	ENSP00000413222.2
O95670	ENSP00000408670.2
O95670	ENSP00000419698.1
Q96LB4	ENSP00000281087.2
Q96LB4	ENSP00000309574.7
Q96LB4	ENSP00000356351.2
Q96LB4	ENSP00000356352.2
Q96LB4	ENSP00000417171.1
Q96LB4	ENSP00000461616.1
Q96LB4	ENSP00000461329.1
Q96LB4	ENSP00000461228.1
O75348	ENSP00000363162.3
P15313	ENSP00000234396.4
P21281	ENSP00000276390.2
P21283	ENSP00000379203.3
P21283	ENSP00000430282.1
Q8NEY4	ENSP00000272238.4
Q8NEY4	ENSP00000371077.3
Q8N8Y2	ENSP00000285393.3
P61421	ENSP00000290949.3
Q96A05	ENSP00000304891.4
Q96A05	ENSP00000428141.1
P36543	ENSP00000253413.5
P36543	ENSP00000382694.2
P36543	ENSP00000382696.2
Q6UXN9	ENSP00000296490.3
Q9P0U4	ENSP00000285106.6
Q9P0U4	ENSP00000390475.1
Q9Y5Z7	ENSP00000229330.4
Q9Y5Z7	ENSP00000442942.2
Q96IK1	ENSP00000285908.5
Q96IK1	ENSP00000309644.4
Q9Y5N6	ENSP00000219097.2
O75152	ENSP00000333253.4
O75152	ENSP00000356179.1
O75152	ENSP00000356181.3
O75152	ENSP00000356183.1
O75152	ENSP00000491830.1
Q86W42	ENSP00000253952.9
Q86W42	ENSP00000326531.8
Q86W42	ENSP00000458295.1
Q86W42	ENSP00000460015.1
Q8NI27	ENSP00000245838.8
Q8NI27	ENSP00000347959.4
Q8NI27	ENSP00000480478.1
Q96J01	ENSP00000265097.5
Q96J01	ENSP00000422243.1
Q96QD9	ENSP00000241502.3
Q96QD9	ENSP00000393746.2
Q96QD9	ENSP00000400191.1
Q96QD9	ENSP00000394631.2
Q9BY77	ENSP00000252115.5
Q9BY77	ENSP00000252116.5
Q9P127	ENSP00000360988.3
Q08050	ENSP00000342307.2
Q08050	ENSP00000352901.4
Q08050	ENSP00000354492.3
O75072	ENSP00000223528.2
O75072	ENSP00000350687.6
O75072	ENSP00000399140.2
Q9H9S5	ENSP00000326570.4
Q9H9S5	ENSP00000375776.2
Q9Y2B1	ENSP00000261234.6
Q96N67	ENSP00000251157.6
Q96N67	ENSP00000340742.5
Q96N67	ENSP00000384446.2
Q96N67	ENSP00000413583.2
Q96N67	ENSP00000489284.1
Q96N67	ENSP00000489499.1
Q96N67	ENSP00000489124.1
Q969H0	ENSP00000281708.3
Q969H0	ENSP00000296555.4
Q969H0	ENSP00000377528.4
Q969H0	ENSP00000474725.1
Q969H0	ENSP00000474971.1
Q86YW7	ENSP00000479431.1
Q86YW7	ENSP00000478993.1
Q96T91	ENSP00000279168.2
Q96T91	ENSP00000432918.1
O14579	ENSP00000262812.3
O14579	ENSP00000343134.3
O14579	ENSP00000345674.3
P35606	ENSP00000329419.4
P35606	ENSP00000422295.1
P35606	ENSP00000427185.2
P35606	ENSP00000422469.2
P48444	ENSP00000264028.4
P48444	ENSP00000376599.3
P53618	ENSP00000249923.3
P53618	ENSP00000397873.2
P53621	ENSP00000241704.7
P53621	ENSP00000357048.3
P61923	ENSP00000262061.2
P61923	ENSP00000410620.2
P61923	ENSP00000449270.1
P61923	ENSP00000448444.1
Q9Y678	ENSP00000325002.6
P23415	ENSP00000274576.5
P23415	ENSP00000411593.2
P48167	ENSP00000264428.4
P48167	ENSP00000427186.1
P48167	ENSP00000441873.1
O75436	ENSP00000263559.6
O75436	ENSP00000362480.1
O75436	ENSP00000378532.1
Q96QK1	ENSP00000299138.7
Q9UBQ0	ENSP00000353786.7
Q9UBQ0	ENSP00000447058.1
Q4G0F5	ENSP00000281187.5
Q4G0F5	ENSP00000434162.2
P23416	ENSP00000218075.4
P23416	ENSP00000347123.4
O75311	ENSP00000274093.3
O75311	ENSP00000345284.5
P41002	ENSP00000380256.4
Q9UK22	ENSP00000346240.4
O75151	ENSP00000352185.4
Q14865	ENSP00000279873.7
Q14865	ENSP00000308862.5
Q9UK99	ENSP00000265651.3
Q9UK99	ENSP00000408836.2
Q9UK99	ENSP00000433781.1
Q9UKT5	ENSP00000281623.3
Q9UKT5	ENSP00000296812.2
Q96G75	ENSP00000320623.4
Q96G75	ENSP00000420875.1
Q6VN20	ENSP00000316589.3
Q6VN20	ENSP00000392808.2
Q9UKT4	ENSP00000229758.3
Q9UKT4	ENSP00000356210.3
Q9NRD1	ENSP00000365944.4
Q9Y3I1	ENSP00000266087.7
Q9Y3I1	ENSP00000380571.1
Q9Y3I1	ENSP00000388547.2
Q9NRD0	ENSP00000377280.2
Q9NRD0	ENSP00000422905.1
Q9NRD0	ENSP00000484517.1
Q9UK97	ENSP00000244426.6
Q9UK97	ENSP00000326968.7
Q9UK97	ENSP00000359977.3
Q9UK96	ENSP00000403802.2
Q86XK2	ENSP00000385398.1
Q86XK2	ENSP00000384823.4
Q8NCQ5	ENSP00000393154.2
Q8IX29	ENSP00000369604.2
Q8IX29	ENSP00000429687.1
Q96EF6	ENSP00000292852.3
Q96EF6	ENSP00000470361.1
Q96EF6	ENSP00000488997.1
Q96EF6	ENSP00000489327.1
Q8NFZ0	ENSP00000355415.4
Q8NFZ0	ENSP00000369335.5
Q8WWI1	ENSP00000342112.4
O94952	ENSP00000328187.5
O94952	ENSP00000483508.1
O75943	ENSP00000282891.6
O75943	ENSP00000303134.4
O75943	ENSP00000311227.7
O75943	ENSP00000346271.3
O75943	ENSP00000346938.5
O75943	ENSP00000350725.2
O75943	ENSP00000355226.2
O75943	ENSP00000370151.3
O75943	ENSP00000426191.1
O75943	ENSP00000427743.1
O75943	ENSP00000478167.1
O75943	ENSP00000477962.1
O75943	ENSP00000477996.1
O75943	ENSP00000484854.1
O75943	ENSP00000482775.1
O75943	ENSP00000479160.1
O75943	ENSP00000482371.1
Q8NEZ5	ENSP00000307833.3
Q8NEZ5	ENSP00000396442.2
Q8NEZ5	ENSP00000457531.1
O75426	ENSP00000241071.6
O75426	ENSP00000416558.2
O75426	ENSP00000419602.1
O75426	ENSP00000420239.1
Q8TCJ0	ENSP00000276326.6
Q8TCJ0	ENSP00000342077.4
Q8TCJ0	ENSP00000341345.2
Q8TCJ0	ENSP00000372274.2
Q8NI29	ENSP00000292853.3
Q9NVF7	ENSP00000355827.5
Q9NVF7	ENSP00000416888.2
Q8TB52	ENSP00000237281.3
Q9UBF2	ENSP00000331218.8
Q9UBF2	ENSP00000402346.2
Q9P299	ENSP00000480707.1
Q5XUX0	ENSP00000310841.4
Q969P5	ENSP00000390790.2
Q969P5	ENSP00000428205.1
Q7Z6M2	ENSP00000298097.7
Q9NWN3	ENSP00000313159.4
Q9NWN3	ENSP00000394117.1
Q9NWN3	ENSP00000505918.1
Q9NWN3	ENSP00000506499.1
Q9NWN3	ENSP00000504946.1
Q9NWN3	ENSP00000506304.1
Q9NWN3	ENSP00000506349.1
Q9NWN3	ENSP00000505815.1
Q8NEA4	ENSP00000283946.3
Q8NEA4	ENSP00000362756.3
Q6PIJ6	ENSP00000296701.6
Q6PIJ6	ENSP00000342023.6
Q6PIJ6	ENSP00000377895.3
Q6PIJ6	ENSP00000426410.1
Q15572	ENSP00000345305.6
Q15572	ENSP00000437900.2
Q15572	ENSP00000455933.1
Q15572	ENSP00000455265.1
Q15572	ENSP00000455247.1
Q15573	ENSP00000339976.4
Q15573	ENSP00000327072.6
Q15573	ENSP00000355856.1
Q53T94	ENSP00000263663.4
Q9H5J8	ENSP00000314971.2
Q9H5J8	ENSP00000410409.2
Q9H5J8	ENSP00000435087.1
Q8N4B4	ENSP00000321386.4
Q9UH90	ENSP00000337510.4
Q8TF61	ENSP00000295133.6
Q8TF61	ENSP00000430968.2
Q8TF61	ENSP00000428646.1
Q6P3S6	ENSP00000364742.3
Q6P3S6	ENSP00000516839.1
Q4G163	ENSP00000403293.2
Q9H4M3	ENSP00000251546.4
Q9H4M3	ENSP00000251547.5
Q9H4M3	ENSP00000365951.1
Q9H4M3	ENSP00000365953.4
Q9H4M3	ENSP00000365961.1
O75592	ENSP00000444596.2
P0C2W1	ENSP00000310332.6
Q6PJ61	ENSP00000410007.1
Q5MNV8	ENSP00000367319.2
Q13618	ENSP00000264414.4
Q13618	ENSP00000343601.4
Q13618	ENSP00000387200.1
Q13618	ENSP00000386525.1
Q9NR64	ENSP00000367075.4
O00168	ENSP00000343314.3
O00168	ENSP00000393611.1
O00168	ENSP00000467727.1
O00168	ENSP00000468535.1
O00168	ENSP00000465289.1
O00168	ENSP00000466398.1
O00168	ENSP00000481244.1
Q15155	ENSP00000287667.7
Q15155	ENSP00000482008.1
Q969V3	ENSP00000246117.3
Q9BVK8	ENSP00000222284.4
Q9BVK8	ENSP00000376040.1
Q5JPE7	ENSP00000331851.6
Q5JPE7	ENSP00000370883.3
Q5JPE7	ENSP00000439970.1
Q5JPE7	ENSP00000477502.1
Q5JPE7	ENSP00000478653.1
P69849	ENSP00000382274.4
P69849	ENSP00000483234.1
P69849	ENSP00000504575.1
P69849	ENSP00000504325.1
P43307	ENSP00000244763.4
P43308	ENSP00000295702.4
P43308	ENSP00000434306.1
P51571	ENSP00000317331.3
P51571	ENSP00000359103.3
P51571	ENSP00000359104.1
Q9UNL2	ENSP00000265044.2
Q9UNL2	ENSP00000420641.1
O95198	ENSP00000226725.6
O95198	ENSP00000424198.1
O95198	ENSP00000437526.1
Q9UH77	ENSP00000312397.4
Q9UH77	ENSP00000424828.1
Q9UH77	ENSP00000422099.1
Q9C0H6	ENSP00000362206.4
Q9C0H6	ENSP00000362211.4
Q9C0H6	ENSP00000498718.1
P0DKB6	ENSP00000489748.1
Q96PQ7	ENSP00000261425.3
Q96PQ7	ENSP00000423897.2
Q96PQ7	ENSP00000423080.2
Q8WZ60	ENSP00000341342.3
O60306	ENSP00000156471.5
Q96NB3	ENSP00000354518.3
Q9HCS7	ENSP00000351137.3
Q9ULR0	ENSP00000273541.8
Q9ULR0	ENSP00000376973.4
Q9UNP9	ENSP00000312769.5
Q9UNP9	ENSP00000348904.2
Q9UNP9	ENSP00000361918.1
Q6KC79	ENSP00000282516.8
Q6KC79	ENSP00000406266.2
Q9Y6X3	ENSP00000262815.9
P60059	ENSP00000341538.4
P60059	ENSP00000378906.3
P60059	ENSP00000388337.1
P60059	ENSP00000409884.1
P60468	ENSP00000223641.4
P61619	ENSP00000243253.3
P61619	ENSP00000411445.2
Q5SY16	ENSP00000366934.5
Q8IZL8	ENSP00000460300.2
Q8IZL8	ENSP00000461625.1
Q9BV38	ENSP00000476117.3
Q9H4L4	ENSP00000314029.8
Q9NU22	ENSP00000358400.3
Q9NXF1	ENSP00000364037.4
Q9NXF1	ENSP00000444555.1
Q9Y4W2	ENSP00000363937.5
Q9Y4W2	ENSP00000363940.5
Q9Y4W2	ENSP00000363944.3
Q9Y4W2	ENSP00000473471.1
Q9P2J3	ENSP00000351933.4
Q8IXQ5	ENSP00000323270.5
Q8IXQ5	ENSP00000343273.4
Q8IXQ5	ENSP00000386263.1
Q8IXQ5	ENSP00000386999.1
Q9P2G9	ENSP00000273963.5
Q9P2G9	ENSP00000426451.1
Q9P2G9	ENSP00000424131.1
O95995	ENSP00000268699.4
O95995	ENSP00000440977.1
Q5JU00	ENSP00000360560.4
Q5VUJ9	ENSP00000355480.1
Q5VUJ9	ENSP00000408661.2
Q86XH1	ENSP00000254653.5
Q86XH1	ENSP00000311951.6
Q86XH1	ENSP00000387347.3
Q8IXS2	ENSP00000266984.5
Q8IXS2	ENSP00000312706.4
Q8IY82	ENSP00000338938.8
Q8IY82	ENSP00000353942.3
Q8IY82	ENSP00000377869.4
Q96DY2	ENSP00000299732.2
Q96DY2	ENSP00000400669.2
Q96MC2	ENSP00000288710.2
Q9H069	ENSP00000382136.1
Q9H069	ENSP00000382140.1
Q9H069	ENSP00000462661.1
Q9H095	ENSP00000265239.6
Q9H095	ENSP00000407736.1
Q6JEL2	ENSP00000293303.4
Q9NVR0	ENSP00000314608.3
Q53G59	ENSP00000356230.3
Q9P2N7	ENSP00000262820.3
Q9P2N7	ENSP00000360945.2
Q9P2N7	ENSP00000360949.2
Q9P2N7	ENSP00000419803.2
Q9P2N7	ENSP00000441029.1
Q9P2N7	ENSP00000444450.1
Q9P2G3	ENSP00000350808.4
Q9P2G3	ENSP00000352314.4
Q86XK3	ENSP00000358742.3
Q86XK3	ENSP00000358744.3
Q9UNN5	ENSP00000379457.2
Q96M94	ENSP00000332791.8
Q96M94	ENSP00000509774.1
Q96M94	ENSP00000509439.1
Q96M94	ENSP00000508713.1
Q96M94	ENSP00000509509.1
O94888	ENSP00000296328.4
Q9H2C0	ENSP00000497351.1
Q6TDP4	ENSP00000343930.3
Q96CS3	ENSP00000261942.6
Q04323	ENSP00000294119.2
Q04323	ENSP00000303991.5
O94889	ENSP00000232766.5
Q14145	ENSP00000171111.4
Q14145	ENSP00000377245.1
Q96FV3	ENSP00000298564.10
Q96FV3	ENSP00000422053.1
Q96FV3	ENSP00000426650.1
Q9Y2M5	ENSP00000209884.4
Q9UJP4	ENSP00000366886.4
Q9UJP4	ENSP00000366891.3
Q14CS0	ENSP00000382507.2
Q53GT1	ENSP00000331682.4
Q8NBE8	ENSP00000272797.4
Q8NBE8	ENSP00000376419.2
P68543	ENSP00000312107.4
P68543	ENSP00000385525.1
Q6TFL4	ENSP00000242810.6
Q6TFL4	ENSP00000395012.1
Q6TFL4	ENSP00000419010.1
Q9H0H3	ENSP00000336800.5
P15172	ENSP00000250003.3
Q9Y263	ENSP00000380460.3
Q53HC5	ENSP00000300976.3
Q9Y573	ENSP00000353024.4
Q9Y573	ENSP00000379739.3
Q96JH7	ENSP00000309031.4
Q9BZV1	ENSP00000301281.5
Q9BZV1	ENSP00000378246.2
Q9UKV5	ENSP00000290649.5
Q9NXS3	ENSP00000379434.4
Q14802	ENSP00000339499.7
Q14802	ENSP00000328259.5
Q14802	ENSP00000389770.2
Q14802	ENSP00000474851.1
Q14802	ENSP00000474055.1
Q14802	ENSP00000473929.1
Q14802	ENSP00000474438.1
Q14802	ENSP00000474526.1
Q14802	ENSP00000474855.1
Q14802	ENSP00000474622.1
P59646	ENSP00000473361.1
P59646	ENSP00000483791.1
Q96DB9	ENSP00000344254.3
Q96DB9	ENSP00000376051.3
Q96DB9	ENSP00000376053.2
Q96DB9	ENSP00000393848.2
Q96DB9	ENSP00000443390.1
Q96DB9	ENSP00000465667.1
Q9H0Q3	ENSP00000260282.4
Q9H0Q3	ENSP00000431427.1
Q9H0Q3	ENSP00000433312.1
Q9H0Q3	ENSP00000431446.1
Q9H0Q3	ENSP00000463158.1
Q9H0Q3	ENSP00000442756.1
P58549	ENSP00000270310.2
Q96CT2	ENSP00000420659.1
Q9BRS2	ENSP00000369162.2
Q9NQ92	ENSP00000304327.6
Q0D2K2	ENSP00000386389.1
Q9H511	ENSP00000359942.3
Q9H511	ENSP00000384644.1
P86791	ENSP00000325681.6
Q7L1V2	ENSP00000248248.3
Q7L1V2	ENSP00000444881.1
Q96DM3	ENSP00000269221.2
Q86VX9	ENSP00000296473.4
Q86VX9	ENSP00000399613.2
Q86VX9	ENSP00000404793.3
Q86VX9	ENSP00000494294.1
Q86VX9	ENSP00000494452.1
P56597	ENSP00000265191.2
P59910	ENSP00000344431.1
P59910	ENSP00000439711.1
P59910	ENSP00000438576.1
Q5TD94	ENSP00000229554.5
Q5TD94	ENSP00000357569.4
Q5TD94	ENSP00000357570.4
Q6P9G0	ENSP00000331479.4
Q6P9G0	ENSP00000459369.1
Q8IYR0	ENSP00000358575.4
Q8WWB3	ENSP00000361276.1
Q8WWB3	ENSP00000361278.3
Q8WWB3	ENSP00000402890.3
Q8WYR4	ENSP00000291536.3
Q8WYR4	ENSP00000381395.3
Q96C74	ENSP00000274134.4
Q96C74	ENSP00000421405.1
Q96FJ2	ENSP00000477310.1
Q9H1X1	ENSP00000361236.4
Q9H1X1	ENSP00000361238.4
Q9UHP6	ENSP00000216036.4
Q8NA54	ENSP00000324882.6
Q8NA54	ENSP00000417769.1
Q8NA54	ENSP00000417285.1
Q9H0K4	ENSP00000221538.2
P86790	ENSP00000314544.8
Q96SU4	ENSP00000354970.5
Q96SU4	ENSP00000360779.1
Q96SU4	ENSP00000407168.1
Q96SU4	ENSP00000412733.1
Q96SU4	ENSP00000413263.1
Q96SU4	ENSP00000433279.1
Q96SU4	ENSP00000431980.1
Q96SU4	ENSP00000433083.1
Q9BXB5	ENSP00000379804.2
Q9BXB5	ENSP00000406124.2
Q9BXB4	ENSP00000296220.5
Q9H9S3	ENSP00000298428.9
Q9H9S3	ENSP00000302048.8
Q9H9S3	ENSP00000368319.3
O95456	ENSP00000329915.3
O95456	ENSP00000370286.2
Q969U7	ENSP00000325919.6
Q969U7	ENSP00000476763.1
Q969U7	ENSP00000514171.1
Q5JS54	ENSP00000392353.2
Q5JS54	ENSP00000413353.3
Q5JS54	ENSP00000418241.2
Q9BT73	ENSP00000252329.3
Q9BT73	ENSP00000288607.2
Q9BT73	ENSP00000384799.3
P82251	ENSP00000023064.3
P82251	ENSP00000468439.1
P82251	ENSP00000464822.1
Q07837	ENSP00000260649.6
Q07837	ENSP00000386620.3
Q07837	ENSP00000386709.1
Q07837	ENSP00000386677.3
Q07837	ENSP00000386954.1
Q07837	ENSP00000387337.3
P08195	ENSP00000340815.7
P08195	ENSP00000367121.2
P08195	ENSP00000367122.2
P08195	ENSP00000367123.2
P08195	ENSP00000440001.2
P08195	ENSP00000442135.2
P08195	ENSP00000506006.1
P08195	ENSP00000505110.1
Q01650	ENSP00000261622.4
Q9UHI5	ENSP00000320378.7
Q9UHI5	ENSP00000416398.2
Q9UHI5	ENSP00000391577.1
Q9UHI5	ENSP00000434345.2
Q9UM01	ENSP00000285850.7
Q9UM01	ENSP00000380662.4
Q9UM01	ENSP00000380663.2
Q9UM01	ENSP00000380666.4
Q9UM01	ENSP00000451881.1
Q9UM01	ENSP00000452551.2
Q9UM01	ENSP00000501493.1
Q92536	ENSP00000219343.6
Q92536	ENSP00000455064.1
A6NGQ2	ENSP00000359384.5
P59047	ENSP00000375063.3
Q587J8	ENSP00000359392.3
Q6TGC4	ENSP00000483125.1
Q6TGC4	ENSP00000485805.1
Q8WX94	ENSP00000329568.5
Q8WX94	ENSP00000339491.2
Q8WX94	ENSP00000467123.1
Q8WX94	ENSP00000465520.1
Q8WX94	ENSP00000468706.1
Q8WX94	ENSP00000482887.1
Q8WX94	ENSP00000478726.1
Q8WX94	ENSP00000478890.1
Q8WX94	ENSP00000479459.1
Q8WX94	ENSP00000481117.1
Q8WX94	ENSP00000483203.1
Q8WX94	ENSP00000484444.1
Q8WX94	ENSP00000484426.1
Q8WX94	ENSP00000480449.1
Q8WX94	ENSP00000483353.1
Q8WX94	ENSP00000480226.1
Q8WX94	ENSP00000481452.1
Q8WX94	ENSP00000484808.1
Q8WX94	ENSP00000481809.1
Q8WX94	ENSP00000480034.1
Q8WX94	ENSP00000482551.1
Q8WX94	ENSP00000481395.1
Q8WX94	ENSP00000479541.1
Q8WX94	ENSP00000482194.1
Q9H808	ENSP00000246112.3
Q9H808	ENSP00000406893.1
Q9NX02	ENSP00000344074.7
Q9NX02	ENSP00000375601.4
Q9NX02	ENSP00000402474.2
Q9NX02	ENSP00000409370.2
Q9NX02	ENSP00000440601.1
Q9NX02	ENSP00000445135.1
Q9NX02	ENSP00000479220.1
Q9NX02	ENSP00000484150.1
Q9NX02	ENSP00000481999.1
Q9NX02	ENSP00000484354.1
Q9NX02	ENSP00000479109.1
Q9NX02	ENSP00000483281.1
Q9NX02	ENSP00000484351.1
Q9NX02	ENSP00000483963.1
Q9NX02	ENSP00000482628.1
Q9NX02	ENSP00000482889.1
Q9NX02	ENSP00000481851.1
Q9NX02	ENSP00000479352.1
Q9NX02	ENSP00000478876.1
Q9NX02	ENSP00000482355.1
Q9NX02	ENSP00000481564.1
Q9NX02	ENSP00000483886.1
Q9NX02	ENSP00000482465.1
Q9NX02	ENSP00000478787.1
Q9NX02	ENSP00000478318.1
Q9NX02	ENSP00000482309.1
Q9NX02	ENSP00000478265.1
Q9NX02	ENSP00000483528.1
Q9NX02	ENSP00000478774.1
Q9NX02	ENSP00000483389.1
Q9NX02	ENSP00000484382.1
Q9NX02	ENSP00000479783.1
Q9NX02	ENSP00000479713.1
Q9NX02	ENSP00000478450.1
Q9NX02	ENSP00000482253.1
Q9NX02	ENSP00000482044.1
Q9NX02	ENSP00000482065.1
Q9NX02	ENSP00000482727.1
Q9NX02	ENSP00000484759.1
Q9NX02	ENSP00000477726.1
Q9NS82	ENSP00000253188.2
Q9UPY5	ENSP00000280612.5
Q695T7	ENSP00000305302.10
Q9HBJ8	ENSP00000369699.3
Q9BYF1	ENSP00000252519.3
Q9BYF1	ENSP00000389326.1
Q9BYF1	ENSP00000504747.1
Q9BYF1	ENSP00000504103.1
Q9BYF1	ENSP00000505992.1
Q96NJ5	ENSP00000358265.4
Q96NJ5	ENSP00000440382.1
Q96NJ5	ENSP00000441527.1
Q8N239	ENSP00000368813.2
Q6PF15	ENSP00000438526.1
Q8N4N3	ENSP00000258157.5
Q8N4N3	ENSP00000456743.1
O14682	ENSP00000306356.4
O14682	ENSP00000423804.1
O14682	ENSP00000479101.1
O14682	ENSP00000499185.1
Q2WGJ6	ENSP00000321475.7
Q2WGJ6	ENSP00000508228.1
Q2TBA0	ENSP00000287777.4
O60662	ENSP00000284669.1
Q9P2K6	ENSP00000370671.2
Q16394	ENSP00000367446.3
Q93063	ENSP00000342656.3
Q93063	ENSP00000351509.4
Q93063	ENSP00000379032.4
Q93063	ENSP00000431173.2
Q93063	ENSP00000507580.1
Q93063	ENSP00000508361.1
Q13158	ENSP00000301838.5
Q13546	ENSP00000259808.3
Q13546	ENSP00000369773.3
Q0PNE2	ENSP00000296149.4
Q8TE02	ENSP00000346412.3
Q8TE02	ENSP00000349111.3
Q8TE02	ENSP00000379868.3
Q8TE02	ENSP00000379869.3
Q8TE02	ENSP00000459633.2
Q8TE02	ENSP00000461489.2
Q8TE02	ENSP00000459835.2
Q8TE02	ENSP00000500470.1
Q8TE02	ENSP00000500574.1
Q8TE02	ENSP00000500315.1
Q96EB1	ENSP00000368461.5
Q96EB1	ENSP00000492152.1
Q07812	ENSP00000293288.8
Q07812	ENSP00000263262.9
Q07812	ENSP00000346461.3
Q07812	ENSP00000348871.4
Q07812	ENSP00000389971.2
Q07812	ENSP00000426328.1
P16118	ENSP00000364145.3
P16118	ENSP00000444074.1
O60825	ENSP00000356046.2
O60825	ENSP00000356047.3
Q16875	ENSP00000353712.2
Q16875	ENSP00000369100.4
Q16875	ENSP00000369115.4
Q16875	ENSP00000443319.2
Q16877	ENSP00000232375.3
Q16877	ENSP00000373240.2
Q01813	ENSP00000370517.4
Q00534	ENSP00000265734.4
Q00534	ENSP00000397087.3
P32322	ENSP00000328858.8
P32322	ENSP00000336579.5
P32322	ENSP00000384949.2
P32322	ENSP00000479793.1
Q92871	ENSP00000216259.7
Q9P2T1	ENSP00000347449.4
Q9P2T1	ENSP00000382369.2
Q9P2T1	ENSP00000392859.2
Q9P2T1	ENSP00000405743.3
Q9P2T1	ENSP00000453299.1
Q9P2T1	ENSP00000496504.1
Q9P2T1	ENSP00000495708.1
Q9P2T1	ENSP00000494224.1
Q9P2T1	ENSP00000496234.1
Q9P2T1	ENSP00000495583.1
P14867	ENSP00000023897.6
P14867	ENSP00000377517.4
P14867	ENSP00000393097.2
P14867	ENSP00000415441.2
P14867	ENSP00000489738.1
P14867	ENSP00000490320.1
P14867	ENSP00000490804.1
P14867	ENSP00000489839.1
P18507	ENSP00000410732.2
P18507	ENSP00000492125.2
P18507	ENSP00000491909.2
P47870	ENSP00000274547.2
P47870	ENSP00000274546.6
P47870	ENSP00000377531.1
P47870	ENSP00000429320.1
P47870	ENSP00000502748.1
P47870	ENSP00000502701.1
P28472	ENSP00000299267.4
P28472	ENSP00000308725.5
P28472	ENSP00000383049.3
P28472	ENSP00000439169.1
P28472	ENSP00000489768.1
Q16445	ENSP00000274545.5
P34903	ENSP00000359337.4
P34903	ENSP00000443527.1
P31644	ENSP00000335592.5
P31644	ENSP00000347557.5
P31644	ENSP00000382953.3
P47869	ENSP00000348897.1
P47869	ENSP00000371033.4
P47869	ENSP00000421828.1
P47869	ENSP00000421300.1
Q14159	ENSP00000297423.4
Q14159	ENSP00000429487.1
Q14159	ENSP00000444061.1
Q9NTI5	ENSP00000313851.10
Q9NTI5	ENSP00000401619.1
Q05901	ENSP00000289957.2
Q15022	ENSP00000316578.5
Q5T6S3	ENSP00000310372.6
Q5T6S3	ENSP00000363003.3
Q96JN0	ENSP00000348298.2
Q96JN0	ENSP00000360138.3
Q96JN0	ENSP00000360144.3
Q96JN0	ENSP00000490116.2
Q96JN0	ENSP00000443431.1
Q96JN0	ENSP00000502633.1
Q96JN0	ENSP00000501560.1
Q96JN0	ENSP00000501639.1
O43189	ENSP00000363636.3
O43189	ENSP00000363640.3
O43189	ENSP00000391901.2
O43189	ENSP00000407295.2
A6NHQ4	ENSP00000483859.1
A6NHQ4	ENSP00000484710.1
Q6ZN18	ENSP00000266508.9
Q6ZN18	ENSP00000354267.4
Q6ZN18	ENSP00000381840.3
Q92833	ENSP00000341280.2
Q92833	ENSP00000380478.3
O14972	ENSP00000311399.6
O14972	ENSP00000419496.1
O60826	ENSP00000365401.3
Q567U6	ENSP00000365477.2
Q7Z3J2	ENSP00000395973.3
Q7Z4G1	ENSP00000348054.4
Q7Z4G1	ENSP00000366841.3
Q7Z4G1	ENSP00000506987.1
Q86VX2	ENSP00000278980.6
Q86VX2	ENSP00000395339.1
Q86X83	ENSP00000419475.1
Q8N668	ENSP00000308236.5
Q8TCE6	ENSP00000354688.2
Q9GZQ3	ENSP00000304544.3
Q9GZQ3	ENSP00000385793.3
Q9GZQ3	ENSP00000394331.2
Q9GZQ3	ENSP00000445840.2
Q9H0A8	ENSP00000267935.8
Q9H0A8	ENSP00000340867.6
Q9H0A8	ENSP00000433662.1
Q9H0A8	ENSP00000457693.1
Q9NX08	ENSP00000370984.4
Q9P000	ENSP00000263401.5
Q9P000	ENSP00000392510.2
Q9UBI1	ENSP00000366032.3
Q9Y6G5	ENSP00000274458.4
Q9UK73	ENSP00000307298.4
Q15393	ENSP00000305790.5
Q7RTV0	ENSP00000216252.3
Q9BWJ5	ENSP00000356541.2
O00422	ENSP00000371973.4
O00422	ENSP00000475925.1
O00422	ENSP00000481842.1
Q969R5	ENSP00000216237.5
Q969R5	ENSP00000414423.1
Q9Y483	ENSP00000359321.4
Q9Y483	ENSP00000359326.4
Q9Y483	ENSP00000443295.1
Q9Y483	ENSP00000444962.1
